       p         nwds        bytes        nloop         RTT (s)
       0         1571        12568           63    1.904762e-07
       0         1597        12776           62    1.935484e-07
       0         1623        12984           61    1.967213e-07
       0         1649        13192           60    1.833333e-07
       0         1676        13408           59    2.033898e-07
       0         1703        13624           58    1.896552e-07
       0         1731        13848           57    1.929825e-07
       0         1759        14072           56    1.964286e-07
       0         1788        14304           55    2.000000e-07
       0         1817        14536           54    1.851852e-07
       0         1847        14776           54    1.851852e-07
       0         1877        15016           53    2.075472e-07
       0         1908        15264           52    1.923077e-07
       0         1939        15512           51    1.764706e-07
       0         1971        15768           50    1.800000e-07
       0         2003        16024           49    1.836735e-07
       0         2036        16288           49    1.836735e-07
       0         2069        16552           48    1.875000e-07
       0         2103        16824           47    1.914894e-07
       0         2137        17096           46    1.956522e-07
       0         2172        17376           45    2.000000e-07
       0         2207        17656           45    2.000000e-07
       0         2243        17944           44    2.045455e-07
       0         2279        18232           43    2.093023e-07
       0         2316        18528           43    2.093023e-07
       0         2354        18832           42    1.904762e-07
       0         2392        19136           41    1.951220e-07
       0         2431        19448           41    1.951220e-07
       0         2470        19760           40    2.000000e-07
       0         2510        20080           39    2.051282e-07
       0         2551        20408           39    2.051282e-07
       0         2592        20736           38    2.105263e-07
       0         2634        21072           37    1.891892e-07
       0         2677        21416           37    2.162162e-07
       0         2720        21760           36    1.944444e-07
       0         2764        22112           36    1.944444e-07
       0         2809        22472           35    2.000000e-07
       0         2854        22832           35    2.000000e-07
       0         2900        23200           34    2.058824e-07
       0         2947        23576           33    2.121212e-07
       0         2995        23960           33    1.818182e-07
       0         3043        24344           32    1.875000e-07
       0         3092        24736           32    1.875000e-07
       0         3142        25136           31    1.935484e-07
       0         3193        25544           31    1.935484e-07
       0         3245        25960           30    2.000000e-07
       0         3297        26376           30    2.000000e-07
       0         3350        26800           29    2.068966e-07
       0         3404        27232           29    2.068966e-07
       0         3459        27672           28    2.142857e-07
       0         3515        28120           28    1.785714e-07
       0         3572        28576           27    1.851852e-07
       0         3630        29040           27    1.851852e-07
       0         3689        29512           27    1.851852e-07
       0         3749        29992           26    1.923077e-07
       0         3810        30480           26    1.923077e-07
       0         3871        30968           25    2.000000e-07
       0         3933        31464           25    2.000000e-07
       0         3996        31968           25    2.000000e-07
       0         4060        32480           24    1.666667e-07
       0         4125        33000           24    1.666667e-07
       0         4192        33536           23    1.739130e-07
       0         4260        34080           23    1.739130e-07
       0         4329        34632           23    1.739130e-07
       0         4399        35192           22    2.272727e-07
       0         4470        35760           22    1.818182e-07
       0         4542        36336           22    1.818182e-07
       0         4615        36920           21    1.904762e-07
       0         4689        37512           21    1.904762e-07
       0         4765        38120           20    1.500000e-07
       0         4842        38736           20    2.000000e-07
       0         4920        39360           20    2.000000e-07
       0         4999        39992           20    1.500000e-07
       0         5080        40640           20    2.000000e-07
       0         5162        41296           20    2.000000e-07
       0         5245        41960           20    2.000000e-07
       0         5329        42632           20    2.000000e-07
       0         5415        43320           20    2.000000e-07
       0         5502        44016           20    1.500000e-07
       0         5591        44728           20    2.000000e-07
       0         5681        45448           20    2.000000e-07
       0         5772        46176           20    2.000000e-07
       0         5865        46920           20    2.000000e-07
       0         5959        47672           20    2.000000e-07
       0         6055        48440           20    2.000000e-07
       0         6152        49216           20    2.000000e-07
       0         6251        50008           20    2.000000e-07
       0         6352        50816           20    2.000000e-07
       0         6454        51632           20    2.000000e-07
       0         6558        52464           20    2.000000e-07
       0         6663        53304           20    2.000000e-07
       0         6770        54160           20    2.000000e-07
       0         6879        55032           20    2.000000e-07
       0         6990        55920           20    1.500000e-07
       0         7102        56816           20    2.000000e-07
       0         7216        57728           20    2.000000e-07
       0         7332        58656           20    2.000000e-07
       0         7450        59600           20    2.000000e-07
       0         7570        60560           20    2.000000e-07
       0         7692        61536           20    2.000000e-07
       0         7816        62528           20    1.500000e-07
       0         7942        63536           20    2.000000e-07
       0         8070        64560           20    2.000000e-07
       0         8200        65600           20    2.000000e-07
       0         8332        66656           20    2.000000e-07
       0         8466        67728           20    1.500000e-07
       0         8602        68816           20    2.000000e-07
       0         8740        69920           20    2.000000e-07
       0         8880        71040           20    1.500000e-07
       0         9023        72184           20    2.000000e-07
       0         9168        73344           20    2.000000e-07
       0         9315        74520           20    2.000000e-07
       0         9465        75720           20    2.000000e-07
       0         9617        76936           20    2.000000e-07
       0         9771        78168           20    2.000000e-07
       0         9928        79424           20    2.000000e-07
       0        10087        80696           20    2.000000e-07
       0        10249        81992           20    2.000000e-07
       0        10414        83312           20    2.000000e-07
       0        10581        84648           20    1.500000e-07
       0        10751        86008           20    2.000000e-07
       0        10924        87392           20    2.000000e-07
       0        11099        88792           20    2.000000e-07
       0        11277        90216           20    1.500000e-07
       0        11458        91664           20    2.000000e-07
       0        11642        93136           20    2.000000e-07
       0        11829        94632           20    2.000000e-07
       0        12019        96152           20    2.000000e-07
       0        12212        97696           20    2.000000e-07
       0        12408        99264           20    2.000000e-07
       0        12607       100856           20    1.500000e-07
       0        12809       102472           20    2.000000e-07
       0        13014       104112           20    2.000000e-07
       0        13223       105784           20    2.000000e-07
       0        13435       107480           20    2.000000e-07
       0        13650       109200           20    2.000000e-07
       0        13869       110952           20    2.000000e-07
       0        14091       112728           20    2.000000e-07
       0        14317       114536           20    2.000000e-07
       0        14547       116376           20    2.000000e-07
       0        14780       118240           20    1.500000e-07
       0        15017       120136           20    2.000000e-07
       0        15258       122064           20    2.000000e-07
       0        15503       124024           20    1.500000e-07
       0        15752       126016           20    2.000000e-07
       0        16005       128040           20    2.000000e-07
       0        16262       130096           20    2.000000e-07
       0        16523       132184           20    2.000000e-07
       0        16788       134304           20    2.000000e-07
       0        17057       136456           20    2.000000e-07
       0        17330       138640           20    2.000000e-07
       0        17608       140864           20    2.000000e-07
       0        17890       143120           20    2.000000e-07
       0        18177       145416           20    2.000000e-07
       0        18468       147744           20    2.000000e-07
       0        18764       150112           20    1.500000e-07
       0        19065       152520           20    2.000000e-07
       0        19371       154968           20    2.000000e-07
       0        19681       157448           20    2.000000e-07
       0        19996       159968           20    1.500000e-07
       0        20316       162528           20    2.000000e-07
       0        20642       165136           20    2.000000e-07
       0        20973       167784           20    2.000000e-07
       0        21309       170472           20    2.000000e-07
       0        21650       173200           20    2.000000e-07
       0        21997       175976           20    2.000000e-07
       0        22349       178792           20    2.000000e-07
       0        22707       181656           20    2.000000e-07
       0        23071       184568           20    2.000000e-07
       0        23441       187528           20    2.000000e-07
       0        23817       190536           20    2.000000e-07
       0        24199       193592           20    2.000000e-07
       0        24587       196696           20    2.000000e-07
       0        24981       199848           20    2.000000e-07
       0        25381       203048           20    2.000000e-07
       0        25788       206304           20    1.500000e-07
       0        26201       209608           20    2.000000e-07
       0        26621       212968           20    2.000000e-07
       0        27047       216376           20    2.000000e-07
       0        27480       219840           20    2.000000e-07
       0        27920       223360           20    2.000000e-07
       0        28367       226936           20    2.000000e-07
       0        28821       230568           20    2.000000e-07
       0        29283       234264           20    2.000000e-07
       0        29752       238016           20    7.500000e-07
       0        30229       241832           20    2.000000e-07
       0        30713       245704           20    1.500000e-07
       0        31205       249640           20    1.500000e-07
       0        31705       253640           20    1.500000e-07
       0        32213       257704           20    1.500000e-07
       0        32729       261832           20    1.500000e-07
       0        33253       266024           20    1.500000e-07
       0        33786       270288           20    2.000000e-07
       0        34327       274616           20    1.000000e-07
       0        34877       279016           20    2.000000e-07
       0        35436       283488           20    2.000000e-07
       0        36003       288024           20    1.500000e-07
       0        36580       292640           20    1.500000e-07
       0        37166       297328           20    1.500000e-07
       0        37761       302088           20    1.500000e-07
       0        38366       306928           20    1.500000e-07
       0        38980       311840           20    1.500000e-07
       0        39604       316832           20    1.500000e-07
       0        40238       321904           20    1.500000e-07
       0        40882       327056           20    1.500000e-07
       0        41537       332296           20    1.500000e-07
       0        42202       337616           20    1.500000e-07
       0        42878       343024           20    1.500000e-07
       0        43565       348520           20    1.500000e-07
       0        44263       354104           20    1.500000e-07
       0        44972       359776           20    1.500000e-07
       0        45692       365536           20    1.500000e-07
       0        46424       371392           20    1.500000e-07
       0        47167       377336           20    1.500000e-07
       0        47922       383376           20    1.500000e-07
       0        48689       389512           20    1.500000e-07
       0        49469       395752           20    1.500000e-07
       0        50261       402088           20    1.500000e-07
       0        51066       408528           20    1.500000e-07
       0        51884       415072           20    1.500000e-07
       0        52715       421720           20    2.000000e-07
       0        53559       428472           20    1.500000e-07
       0        54416       435328           20    1.500000e-07
       0        55287       442296           20    1.500000e-07
       0        56172       449376           20    1.500000e-07
       0        57071       456568           20    1.500000e-07
       0        57985       463880           20    2.000000e-07
       0        58913       471304           20    2.000000e-07
       0        59856       478848           20    1.500000e-07
       0        60814       486512           20    1.500000e-07
       0        61788       494304           20    1.500000e-07
       0        62777       502216           20    1.500000e-07
       0        63782       510256           20    1.500000e-07
       0        64803       518424           20    1.500000e-07
       0        65840       526720           20    1.500000e-07
       0        66894       535152           20    1.500000e-07
       0        67965       543720           20    1.500000e-07
       0        69053       552424           20    1.500000e-07
       0        70158       561264           20    1.500000e-07
       0        71281       570248           20    1.500000e-07
       0        72422       579376           20    1.500000e-07
       0        73581       588648           20    1.500000e-07
       0        74759       598072           20    1.500000e-07
       0        75956       607648           20    2.000000e-07
       0        77172       617376           20    1.500000e-07
       0        78407       627256           20    1.500000e-07
       0        79662       637296           20    1.500000e-07
       0        80937       647496           20    1.500000e-07
       0        82233       657864           20    1.500000e-07
       0        83549       668392           20    1.500000e-07
       0        84886       679088           20    1.500000e-07
       0        86245       689960           20    1.500000e-07
       0        87625       701000           20    1.500000e-07
       0        89028       712224           20    1.000000e-07
       0        90453       723624           20    2.000000e-07
       0        91901       735208           20    1.500000e-07
       0        93372       746976           20    1.500000e-07
       0        94866       758928           20    1.500000e-07
       0        96384       771072           20    1.500000e-07
       0        97927       783416           20    1.500000e-07
       0        99494       795952           20    1.500000e-07
       0       101086       808688           20    1.500000e-07
       1            1            8         1000    3.520000e-07
       1            2           16         1000    3.950000e-07
       1            3           24         1000    3.980000e-07
       1            4           32         1000    4.020000e-07
       1            5           40         1000    4.090000e-07
       1            6           48         1000    4.140000e-07
       1            7           56         1000    4.230000e-07
       1            8           64         1000    4.280000e-07
       1            9           72         1000    4.350000e-07
       1           10           80         1000    4.330000e-07
       1           11           88         1000    4.400000e-07
       1           12           96         1000    5.870000e-07
       1           13          104         1000    6.400000e-07
       1           14          112         1000    6.180000e-07
       1           15          120         1000    6.070000e-07
       1           16          128         1000    6.150000e-07
       1           17          136         1000    6.140000e-07
       1           18          144         1000    6.370000e-07
       1           19          152         1000    6.190000e-07
       1           20          160         1000    2.820000e-07
       1           21          168         1000    2.860000e-07
       1           22          176         1000    3.010000e-07
       1           23          184         1000    3.020000e-07
       1           24          192         1000    2.910000e-07
       1           25          200         1000    3.020000e-07
       1           26          208         1000    3.220000e-07
       1           27          216         1000    3.200000e-07
       1           28          224         1000    3.000000e-07
       1           29          232         1000    3.030000e-07
       1           30          240         1000    3.270000e-07
       1           31          248         1000    3.270000e-07
       1           32          256         1000    3.140000e-07
       1           33          264         1000    5.210000e-07
       1           34          272         1000    5.280000e-07
       1           35          280         1000    1.444000e-06
       1           36          288         1000    1.449000e-06
       1           37          296         1000    1.468000e-06
       1           38          304         1000    1.253000e-06
       1           39          312         1000    1.152000e-06
       1           40          320         1000    1.151000e-06
       1           41          328         1000    1.170000e-06
       1           42          336         1000    1.272000e-06
       1           43          344         1000    1.394000e-06
       1           44          352         1000    1.392000e-06
       1           45          360         1000    1.440000e-06
       1           46          368         1000    6.510000e-07
       1           47          376         1000    5.750000e-07
       1           48          384         1000    5.740000e-07
       1           49          392         1000    5.850000e-07
       1           50          400         1000    5.940000e-07
       1           51          408         1000    5.830000e-07
       1           52          416         1000    5.790000e-07
       1           53          424         1000    5.820000e-07
       1           54          432         1000    7.540000e-07
       1           55          440         1000    1.645000e-06
       1           56          448         1000    1.321000e-06
       1           57          456         1000    6.480000e-07
       1           58          464         1000    6.420000e-07
       1           59          472         1000    1.133000e-06
       1           60          480         1000    1.563000e-06
       1           61          488         1000    1.561000e-06
       1           62          496         1000    1.562000e-06
       1           64          512         1000    1.592000e-06
       1           66          528         1000    1.559000e-06
       1           68          544         1000    1.583000e-06
       1           70          560         1000    1.550000e-06
       1           72          576         1000    1.723000e-06
       1           74          592         1000    2.209000e-06
       1           76          608         1000    2.058000e-06
       1           78          624         1000    1.996000e-06
       1           80          640         1000    2.014000e-06
       1           82          656         1000    1.975000e-06
       1           84          672         1000    2.768000e-06
       1           86          688         1000    1.548000e-06
       1           88          704         1000    7.470000e-07
       1           90          720         1000    9.300000e-07
       1           92          736         1000    7.730000e-07
       1           94          752         1000    7.460000e-07
       1           96          768         1000    1.831000e-06
       1           98          784         1000    5.836000e-06
       1          100          800          980    8.132653e-07
       1          102          816          961    7.544225e-07
       1          104          832          943    7.698834e-07
       1          106          848          925    7.698378e-06
       1          108          864          909    1.038504e-06
       1          110          880          892    7.343049e-07
       1          112          896          877    4.021665e-06
       1          114          912          862    1.625406e-05
       1          116          928          847    1.605667e-06
       1          118          944          833    1.776711e-06
       1          120          960          819    7.948718e-07
       1          122          976          806    9.032258e-07
       1          124          992          793    8.827238e-07
       1          127         1016          775    1.544516e-06
       1          130         1040          757    2.200793e-06
       1          133         1064          740    8.581081e-07
       1          136         1088          724    1.828729e-06
       1          139         1112          709    1.160790e-06
       1          142         1136          694    8.299712e-07
       1          145         1160          680    8.720588e-07
       1          148         1184          666    8.333333e-07
       1          151         1208          653    1.575804e-06
       1          154         1232          641    1.252730e-06
       1          157         1256          628    8.901274e-07
       1          160         1280          617    8.573744e-07
       1          163         1304          606    8.481848e-07
       1          166         1328          595    8.722689e-07
       1          169         1352          584    8.989726e-07
       1          172         1376          574    8.658537e-07
       1          175         1400          564    9.024823e-07
       1          178         1424          555    9.621622e-07
       1          181         1448          546    9.010989e-07
       1          184         1472          537    1.020484e-06
       1          187         1496          529    9.243856e-07
       1          191         1528          518    9.054054e-07
       1          195         1560          507    9.289941e-07
       1          199         1592          497    1.414487e-06
       1          203         1624          487    9.383984e-07
       1          207         1656          478    9.309623e-07
       1          211         1688          469    9.424307e-07
       1          215         1720          460    9.434783e-07
       1          219         1752          452    9.623894e-07
       1          223         1784          444    9.549550e-07
       1          227         1816          436    9.633028e-07
       1          231         1848          429    1.205128e-06
       1          235         1880          421    1.016627e-06
       1          239         1912          414    9.782609e-07
       1          243         1944          408    2.262255e-06
       1          247         1976          401    1.029925e-06
       1          251         2008          395    1.000000e-06
       1          256         2048          387    1.007752e-06
       1          261         2088          380    1.152632e-06
       1          266         2128          373    1.557641e-06
       1          271         2168          366    3.398907e-06
       1          276         2208          359    2.782730e-06
       1          281         2248          353    2.444759e-06
       1          286         2288          347    2.164265e-06
       1          291         2328          341    5.307918e-06
       1          296         2368          335    3.979104e-06
       1          301         2408          330    3.115152e-06
       1          306         2448          324    1.046296e-06
       1          311         2488          319    1.059561e-06
       1          316         2528          314    9.936306e-07
       1          322         2576          308    1.019481e-06
       1          328         2624          303    1.046205e-06
       1          334         2672          297    1.158249e-06
       1          340         2720          292    1.106164e-06
       1          346         2768          287    1.156794e-06
       1          352         2816          282    1.106383e-06
       1          358         2864          277    1.148014e-06
       1          364         2912          273    1.197802e-06
       1          370         2960          268    1.175373e-06
       1          376         3008          264    1.151515e-06
       1          383         3064          259    1.254826e-06
       1          390         3120          255    1.137255e-06
       1          397         3176          250    1.144000e-06
       1          404         3232          246    1.268293e-06
       1          411         3288          242    1.334711e-06
       1          418         3344          238    1.239496e-06
       1          425         3400          234    1.166667e-06
       1          432         3456          230    1.134783e-06
       1          439         3512          226    1.194690e-06
       1          447         3576          222    1.247748e-06
       1          455         3640          218    1.220183e-06
       1          463         3704          215    1.400000e-06
       1          471         3768          211    3.658768e-06
       1          479         3832          207    3.768116e-06
       1          487         3896          204    3.093137e-06
       1          495         3960          201    3.004975e-06
       1          503         4024          198    5.186869e-06
       1          512         4096          194    6.561856e-06
       1          521         4168          191    6.638743e-06
       1          530         4240          187    9.529412e-06
       1          539         4312          184    5.902174e-06
       1          548         4384          181    5.955801e-06
       1          557         4456          178    6.123596e-06
       1          566         4528          176    2.607955e-06
       1          576         4608          173    1.907514e-06
       1          586         4688          170    2.005882e-06
       1          596         4768          167    1.958084e-06
       1          606         4848          164    2.323171e-06
       1          616         4928          161    4.788820e-06
       1          626         5008          159    6.213836e-06
       1          637         5096          156    6.288462e-06
       1          648         5184          153    6.287582e-06
       1          659         5272          151    6.364238e-06
       1          670         5360          148    6.371622e-06
       1          681         5448          146    7.068493e-06
       1          692         5536          144    2.062500e-06
       1          704         5632          141    2.773050e-06
       1          716         5728          139    3.345324e-06
       1          728         5824          136    2.058824e-06
       1          740         5920          134    2.067164e-06
       1          752         6016          132    2.090909e-06
       1          765         6120          130    2.530769e-06
       1          778         6224          128    2.156250e-06
       1          791         6328          126    2.182540e-06
       1          804         6432          124    2.169355e-06
       1          817         6536          122    2.475410e-06
       1          831         6648          120    3.983333e-06
       1          845         6760          118    4.652542e-06
       1          859         6872          116    2.293103e-06
       1          873         6984          114    2.280702e-06
