       p         nwds        bytes        nloop         RTT (s)
       0          215         1720          460    3.753026e-06
       0          219         1752          452    3.764925e-06
       0          223         1784          444    3.789437e-06
       0          227         1816          436    3.791846e-06
       0          231         1848          429    3.924200e-06
       0          235         1880          421    3.964382e-06
       0          239         1912          414    4.462754e-06
       0          243         1944          408    3.801010e-06
       0          247         1976          401    3.962177e-06
       0          251         2008          395    3.999435e-06
       0          256         2048          387    3.948238e-06
       0          261         2088          380    4.024161e-06
       0          266         2128          373    4.051601e-06
       0          271         2168          366    3.945109e-06
       0          276         2208          359    4.104387e-06
       0          281         2248          353    4.180935e-06
       0          286         2288          347    4.143427e-06
       0          291         2328          341    4.231375e-06
       0          296         2368          335    4.287033e-06
       0          301         2408          330    4.283433e-06
       0          306         2448          324    4.287583e-06
       0          311         2488          319    4.223508e-06
       0          316         2528          314    4.325156e-06
       0          322         2576          308    4.366506e-06
       0          328         2624          303    4.385917e-06
       0          334         2672          297    4.481034e-06
       0          340         2720          292    4.459805e-06
       0          346         2768          287    4.504164e-06
       0          352         2816          282    4.478152e-06
       0          358         2864          277    4.551715e-06
       0          364         2912          273    4.586773e-06
       0          370         2960          268    4.630963e-06
       0          376         3008          264    4.659951e-06
       0          383         3064          259    4.667440e-06
       0          390         3120          255    4.743839e-06
       0          397         3176          250    4.712440e-06
       0          404         3232          246    5.578841e-06
       0          411         3288          242    4.851992e-06
       0          418         3344          238    4.871403e-06
       0          425         3400          234    4.956859e-06
       0          432         3456          230    4.984648e-06
       0          439         3512          226    5.143938e-06
       0          447         3576          222    5.032365e-06
       0          455         3640          218    5.058385e-06
       0          463         3704          215    5.177660e-06
       0          471         3768          211    5.167412e-06
       0          479         3832          207    5.249556e-06
       0          487         3896          204    5.295069e-06
       0          495         3960          201    5.288423e-06
       0          503         4024          198    5.347798e-06
       0          512         4096          194    5.437407e-06
       0          521         4168          191    5.512948e-06
       0          530         4240          187    5.555011e-06
       0          539         4312          184    5.524103e-06
       0          548         4384          181    5.616547e-06
       0          557         4456          178    5.659315e-06
       0          566         4528          176    5.705176e-06
       0          576         4608          173    5.860925e-06
       0          586         4688          170    5.781418e-06
       0          596         4768          167    5.856246e-06
       0          606         4848          164    5.932213e-06
       0          616         4928          161    5.761596e-06
       0          626         5008          159    6.011635e-06
       0          637         5096          156    6.034962e-06
       0          648         5184          153    6.090686e-06
       0          659         5272          151    6.260272e-06
       0          670         5360          148    6.256649e-06
       0          681         5448          146    6.255075e-06
       0          692         5536          144    6.206903e-06
       0          704         5632          141    6.398716e-06
       0          716         5728          139    6.444079e-06
       0          728         5824          136    6.744324e-06
       0          740         5920          134    6.543970e-06
       0          752         6016          132    6.705811e-06
       0          765         6120          130    6.738692e-06
       0          778         6224          128    6.753812e-06
       0          791         6328          126    6.817849e-06
       0          804         6432          124    6.841516e-06
       0          817         6536          122    6.858418e-06
       0          831         6648          120    6.975050e-06
       0          845         6760          118    7.105254e-06
       0          859         6872          116    7.050957e-06
       0          873         6984          114    7.157781e-06
       0          887         7096          112    7.187375e-06
       0          902         7216          110    7.331173e-06
       0          917         7336          108    7.377694e-06
       0          932         7456          107    7.458439e-06
       0          947         7576          105    7.560533e-06
       0          963         7704          103    7.543330e-06
       0          979         7832          101    7.710663e-06
       0          995         7960          100    8.051270e-06
       0         1011         8088           98    7.763194e-06
       0         1028         8224           97    9.690526e-06
       0         1045         8360           95    1.004313e-05
       0         1062         8496           93    1.010894e-05
       0         1080         8640           92    1.002400e-05
       0         1098         8784           90    1.003802e-05
       0         1116         8928           89    1.040680e-05
       0         1134         9072           88    1.038320e-05
       0         1153         9224           86    1.052203e-05
       0         1172         9376           85    1.053007e-05
       0         1191         9528           83    1.069823e-05
       0         1211         9688           82    1.063748e-05
       0         1231         9848           81    1.091415e-05
       0         1251        10008           79    1.101810e-05
       0         1272        10176           78    1.366613e-05
       0         1293        10344           77    1.069521e-05
       0         1314        10512           75    1.098269e-05
       0         1336        10688           74    1.119677e-05
       0         1358        10864           73    1.106523e-05
       0         1380        11040           72    1.127694e-05
       0         1403        11224           71    1.157886e-05
       0         1426        11408           70    1.144713e-05
       0         1449        11592           68    1.175597e-05
       0         1473        11784           67    1.185263e-05
       0         1497        11976           66    1.167670e-05
       0         1521        12168           65    1.183152e-05
       0         1546        12368           64    1.187095e-05
       0         1571        12568           63    1.202789e-05
       0         1597        12776           62    1.223224e-05
       0         1623        12984           61    1.223239e-05
       0         1649        13192           60    1.243860e-05
       0         1676        13408           59    1.268441e-05
       0         1703        13624           58    1.252826e-05
       0         1731        13848           57    1.272677e-05
       0         1759        14072           56    1.278784e-05
       0         1788        14304           55    1.304567e-05
       0         1817        14536           54    1.315793e-05
       0         1847        14776           54    1.315274e-05
       0         1877        15016           53    1.335725e-05
       0         1908        15264           52    1.342413e-05
       0         1939        15512           51    1.353314e-05
       0         1971        15768           50    1.370200e-05
       0         2003        16024           49    1.378782e-05
       0         2036        16288           49    1.388412e-05
       0         2069        16552           48    1.407988e-05
       0         2103        16824           47    1.409123e-05
       0         2137        17096           46    1.448511e-05
       0         2172        17376           45    1.485220e-05
       0         2207        17656           45    1.521578e-05
       0         2243        17944           44    1.478536e-05
       0         2279        18232           43    1.461358e-05
       0         2316        18528           43    1.490063e-05
       0         2354        18832           42    1.493695e-05
       0         2392        19136           41    1.519007e-05
       0         2431        19448           41    1.518251e-05
       0         2470        19760           40    1.550773e-05
       0         2510        20080           39    1.560864e-05
       0         2551        20408           39    1.580131e-05
       0         2592        20736           38    1.593713e-05
       0         2634        21072           37    1.603670e-05
       0         2677        21416           37    1.635324e-05
       0         2720        21760           36    1.640228e-05
       0         2764        22112           36    1.683114e-05
       0         2809        22472           35    1.691186e-05
       0         2854        22832           35    1.765611e-05
       0         2900        23200           34    1.722362e-05
       0         2947        23576           33    1.734694e-05
       0         2995        23960           33    1.761773e-05
       0         3043        24344           32    1.753491e-05
       0         3092        24736           32    1.806216e-05
       0         3142        25136           31    1.811119e-05
       0         3193        25544           31    1.812606e-05
       0         3245        25960           30    1.837863e-05
       0         3297        26376           30    1.897140e-05
       0         3350        26800           29    1.876328e-05
       0         3404        27232           29    1.896159e-05
       0         3459        27672           28    2.007996e-05
       0         3515        28120           28    1.909993e-05
       0         3572        28576           27    1.944700e-05
       0         3630        29040           27    2.001548e-05
       0         3689        29512           27    2.144930e-05
       0         3749        29992           26    1.989669e-05
       0         3810        30480           26    2.009288e-05
       0         3871        30968           25    2.019204e-05
       0         3933        31464           25    2.069216e-05
       0         3996        31968           25    2.010788e-05
       0         4060        32480           24    2.150050e-05
       0         4125        33000           24    2.923008e-05
       0         4192        33536           23    2.133848e-05
       0         4260        34080           23    2.146000e-05
       0         4329        34632           23    2.194135e-05
       0         4399        35192           22    2.207341e-05
       0         4470        35760           22    2.222686e-05
       0         4542        36336           22    2.219500e-05
       0         4615        36920           21    2.306586e-05
       0         4689        37512           21    2.347614e-05
       0         4765        38120           20    2.476365e-05
       0         4842        38736           20    2.436990e-05
       0         4920        39360           20    2.398220e-05
       0         4999        39992           20    2.472060e-05
       0         5080        40640           20    2.424615e-05
       0         5162        41296           20    2.460135e-05
       0         5245        41960           20    2.508675e-05
       0         5329        42632           20    2.521800e-05
       0         5415        43320           20    2.553815e-05
       0         5502        44016           20    2.564780e-05
       0         5591        44728           20    2.576200e-05
       0         5681        45448           20    2.607265e-05
       0         5772        46176           20    2.642575e-05
       0         5865        46920           20    2.653950e-05
       0         5959        47672           20    2.725840e-05
       0         6055        48440           20    2.775230e-05
       0         6152        49216           20    2.853525e-05
       0         6251        50008           20    2.837895e-05
       0         6352        50816           20    2.812300e-05
       0         6454        51632           20    2.800575e-05
       0         6558        52464           20    2.892000e-05
       0         6663        53304           20    2.865700e-05
       0         6770        54160           20    2.896055e-05
       0         6879        55032           20    2.971700e-05
       0         6990        55920           20    2.898810e-05
       0         7102        56816           20    3.023345e-05
       0         7216        57728           20    3.043535e-05
       0         7332        58656           20    3.043180e-05
       0         7450        59600           20    3.071740e-05
       0         7570        60560           20    3.178290e-05
       0         7692        61536           20    3.157550e-05
       0         7816        62528           20    3.240555e-05
       0         7942        63536           20    3.256235e-05
       0         8070        64560           20    3.390035e-05
       0         8200        65600           20    3.277675e-05
       0         8332        66656           20    3.256330e-05
       0         8466        67728           20    3.360480e-05
       0         8602        68816           20    3.371000e-05
       0         8740        69920           20    3.379170e-05
       0         8880        71040           20    3.479505e-05
       0         9023        72184           20    4.451835e-05
       0         9168        73344           20    3.528645e-05
       0         9315        74520           20    3.570775e-05
       0         9465        75720           20    3.623725e-05
       0         9617        76936           20    3.655085e-05
       0         9771        78168           20    3.612410e-05
       0         9928        79424           20    3.684240e-05
       0        10087        80696           20    3.751920e-05
       0        10249        81992           20    3.813535e-05
       0        10414        83312           20    3.948840e-05
       0        10581        84648           20    3.851005e-05
       0        10751        86008           20    3.716800e-05
       0        10924        87392           20    3.939620e-05
       0        11099        88792           20    3.994825e-05
       0        11277        90216           20    4.027285e-05
       0        11458        91664           20    4.101830e-05
       0        11642        93136           20    4.131535e-05
       0        11829        94632           20    4.205975e-05
       0        12019        96152           20    4.231325e-05
       0        12212        97696           20    4.332410e-05
       0        12408        99264           20    4.330255e-05
       0        12607       100856           20    4.382305e-05
       0        12809       102472           20    4.389370e-05
       0        13014       104112           20    4.436205e-05
       0        13223       105784           20    4.522920e-05
       0        13435       107480           20    4.662585e-05
       0        13650       109200           20    4.695850e-05
       0        13869       110952           20    4.684625e-05
       0        14091       112728           20    4.767880e-05
       0        14317       114536           20    4.798990e-05
       0        14547       116376           20    4.930735e-05
       0        14780       118240           20    4.941860e-05
       0        15017       120136           20    5.013495e-05
       0        15258       122064           20    4.681220e-05
       0        15503       124024           20    5.137375e-05
       0        15752       126016           20    5.191530e-05
       0        16005       128040           20    5.271030e-05
       0        16262       130096           20    5.315665e-05
       0        16523       132184           20    5.412000e-05
       0        16788       134304           20    5.403885e-05
       0        17057       136456           20    5.474565e-05
       0        17330       138640           20    5.622645e-05
       0        17608       140864           20    5.782190e-05
       0        17890       143120           20    5.752485e-05
       0        18177       145416           20    6.863025e-05
       0        18468       147744           20    5.932730e-05
       0        18764       150112           20    6.005715e-05
       0        19065       152520           20    6.145075e-05
       0        19371       154968           20    6.118675e-05
       0        19681       157448           20    6.226880e-05
       0        19996       159968           20    6.251225e-05
       0        20316       162528           20    6.331730e-05
       0        20642       165136           20    6.400505e-05
       0        20973       167784           20    6.480755e-05
       0        21309       170472           20    6.580250e-05
       0        21650       173200           20    6.629640e-05
       0        21997       175976           20    6.761790e-05
       0        22349       178792           20    6.821300e-05
       0        22707       181656           20    7.022030e-05
       0        23071       184568           20    7.012410e-05
       0        23441       187528           20    7.138045e-05
       0        23817       190536           20    7.185335e-05
       0        24199       193592           20    7.291535e-05
       0        24587       196696           20    7.386815e-05
       0        24981       199848           20    7.461055e-05
       0        25381       203048           20    7.578780e-05
       0        25788       206304           20    7.381505e-05
       0        26201       209608           20    7.788470e-05
       0        26621       212968           20    7.859305e-05
       0        27047       216376           20    7.997820e-05
       0        27480       219840           20    8.086335e-05
       0        27920       223360           20    8.251645e-05
       0        28367       226936           20    8.367965e-05
       0        28821       230568           20    8.435795e-05
       0        29283       234264           20    8.697135e-05
       0        29752       238016           20    8.666280e-05
       0        30229       241832           20    8.773125e-05
       0        30713       245704           20    8.906480e-05
       0        31205       249640           20    8.909380e-05
       0        31705       253640           20    9.192165e-05
       0        32213       257704           20    9.277080e-05
       0        32729       261832           20    9.344755e-05
       0        33253       266024           20    9.434475e-05
       0        33786       270288           20    9.590820e-05
       0        34327       274616           20    9.851260e-05
       0        34877       279016           20    9.956305e-05
       0        35436       283488           20    9.928655e-05
       0        36003       288024           20    1.024094e-04
       0        36580       292640           20    3.307380e-05
       0        37166       297328           20    3.384075e-05
       0        37761       302088           20    3.541125e-05
       0        38366       306928           20    3.434320e-05
       0        38980       311840           20    3.572730e-05
       0        39604       316832           20    3.609950e-05
       0        40238       321904           20    3.694610e-05
       0        40882       327056           20    3.692005e-05
       0        41537       332296           20    3.795850e-05
       0        42202       337616           20    3.837885e-05
       0        42878       343024           20    3.798910e-05
       0        43565       348520           20    3.830065e-05
       0        44263       354104           20    3.945885e-05
       0        44972       359776           20    3.948085e-05
       0        45692       365536           20    4.001985e-05
       0        46424       371392           20    4.042115e-05
       0        47167       377336           20    4.093065e-05
       0        47922       383376           20    4.160040e-05
       0        48689       389512           20    4.258070e-05
       0        49469       395752           20    4.344030e-05
       0        50261       402088           20    4.241090e-05
       0        51066       408528           20    4.403295e-05
       0        51884       415072           20    4.455945e-05
       0        52715       421720           20    4.476985e-05
       0        53559       428472           20    4.505435e-05
       0        54416       435328           20    4.573520e-05
       0        55287       442296           20    4.444620e-05
       0        56172       449376           20    4.680820e-05
       0        57071       456568           20    4.710825e-05
       0        57985       463880           20    4.743335e-05
       0        58913       471304           20    4.828350e-05
       0        59856       478848           20    4.706515e-05
       0        60814       486512           20    5.031630e-05
       0        61788       494304           20    5.051865e-05
       0        62777       502216           20    5.163375e-05
       0        63782       510256           20    5.358895e-05
       0        64803       518424           20    5.214970e-05
       0        65840       526720           20    5.263620e-05
       0        66894       535152           20    5.415505e-05
       0        67965       543720           20    5.482275e-05
       0        69053       552424           20    5.515440e-05
       0        70158       561264           20    5.563780e-05
       0        71281       570248           20    5.699890e-05
       0        72422       579376           20    5.743520e-05
       0        73581       588648           20    5.840355e-05
       0        74759       598072           20    6.008620e-05
       0        75956       607648           20    5.936985e-05
       0        77172       617376           20    6.015635e-05
       0        78407       627256           20    6.155650e-05
       0        79662       637296           20    6.283590e-05
       0        80937       647496           20    6.334385e-05
       0        82233       657864           20    6.410075e-05
       0        83549       668392           20    6.441635e-05
       0        84886       679088           20    6.510965e-05
       0        86245       689960           20    6.524040e-05
       0        87625       701000           20    6.728775e-05
       0        89028       712224           20    6.883815e-05
       0        90453       723624           20    6.969480e-05
       0        91901       735208           20    6.980250e-05
       0        93372       746976           20    7.057695e-05
       0        94866       758928           20    7.181480e-05
       0        96384       771072           20    7.255620e-05
       0        97927       783416           20    7.461205e-05
       0        99494       795952           20    7.530640e-05
       0       101086       808688           20    7.597815e-05
       1            1            8         1000    2.372790e-06
       1            2           16         1000    2.556977e-06
       1            3           24         1000    2.976317e-06
       1            4           32         1000    2.964695e-06
       1            5           40         1000    3.008658e-06
       1            6           48         1000    2.993780e-06
       1            7           56         1000    3.582789e-06
       1            8           64         1000    3.550308e-06
       1            9           72         1000    3.591887e-06
       1           10           80         1000    3.558153e-06
       1           11           88         1000    3.604491e-06
       1           12           96         1000    3.613558e-06
       1           13          104         1000    3.675014e-06
       1           14          112         1000    3.661618e-06
       1           15          120         1000    3.649686e-06
       1           16          128         1000    3.618397e-06
       1           17          136         1000    3.669503e-06
       1           18          144         1000    3.656208e-06
       1           19          152         1000    3.690693e-06
       1           20          160         1000    3.696124e-06
       1           21          168         1000    3.775212e-06
       1           22          176         1000    3.771796e-06
       1           23          184         1000    5.158799e-06
       1           24          192         1000    5.160632e-06
       1           25          200         1000    5.177794e-06
       1           26          208         1000    5.416364e-06
       1           27          216         1000    5.386638e-06
       1           28          224         1000    5.370538e-06
       1           29          232         1000    5.378532e-06
       1           30          240         1000    5.342184e-06
       1           31          248         1000    5.355880e-06
       1           32          256         1000    5.365188e-06
       1           33          264         1000    5.412046e-06
       1           34          272         1000    5.413128e-06
       1           35          280         1000    5.426353e-06
       1           36          288         1000    5.864919e-06
       1           37          296         1000    5.494270e-06
       1           38          304         1000    5.495854e-06
       1           39          312         1000    5.450879e-06
       1           40          320         1000    5.493649e-06
       1           41          328         1000    5.505131e-06
       1           42          336         1000    5.513377e-06
       1           43          344         1000    5.519939e-06
       1           44          352         1000    5.563831e-06
       1           45          360         1000    5.616581e-06
       1           46          368         1000    5.578760e-06
       1           47          376         1000    5.567097e-06
       1           48          384         1000    5.631609e-06
       1           49          392         1000    5.591644e-06
       1           50          400         1000    5.585342e-06
       1           51          408         1000    5.572067e-06
       1           52          416         1000    5.662117e-06
       1           53          424         1000    5.891650e-06
       1           54          432         1000    5.551428e-06
       1           55          440         1000    5.555286e-06
       1           56          448         1000    5.578609e-06
       1           57          456         1000    5.547400e-06
       1           58          464         1000    5.554454e-06
       1           59          472         1000    5.551399e-06
       1           60          480         1000    5.594709e-06
       1           61          488         1000    5.675803e-06
       1           62          496         1000    5.819133e-06
       1           64          512         1000    5.585633e-06
       1           66          528         1000    5.624065e-06
       1           68          544         1000    5.614457e-06
       1           70          560         1000    5.647459e-06
       1           72          576         1000    5.652178e-06
       1           74          592         1000    5.776763e-06
       1           76          608         1000    5.762646e-06
       1           78          624         1000    5.789247e-06
       1           80          640         1000    5.753198e-06
       1           82          656         1000    5.803283e-06
       1           84          672         1000    5.804014e-06
       1           86          688         1000    5.862605e-06
       1           88          704         1000    5.857826e-06
       1           90          720         1000    5.920353e-06
       1           92          736         1000    5.936053e-06
       1           94          752         1000    6.346466e-06
       1           96          768         1000    5.932205e-06
       1           98          784         1000    5.975046e-06
       1          100          800          980    5.985817e-06
       1          102          816          961    6.048784e-06
       1          104          832          943    6.053918e-06
       1          106          848          925    6.126525e-06
       1          108          864          909    6.117255e-06
       1          110          880          892    6.108009e-06
       1          112          896          877    6.090517e-06
       1          114          912          862    6.152391e-06
       1          116          928          847    6.164991e-06
       1          118          944          833    6.203403e-06
       1          120          960          819    6.203457e-06
       1          122          976          806    6.253691e-06
       1          124          992          793    6.289402e-06
       1          127         1016          775    6.325761e-06
       1          130         1040          757    6.328991e-06
       1          133         1064          740    6.386085e-06
       1          136         1088          724    6.382522e-06
       1          139         1112          709    6.444623e-06
       1          142         1136          694    6.452935e-06
       1          145         1160          680    6.497504e-06
       1          148         1184          666    6.550899e-06
       1          151         1208          653    6.526155e-06
       1          154         1232          641    6.567083e-06
       1          157         1256          628    6.621982e-06
       1          160         1280          617    6.594206e-06
       1          163         1304          606    6.672736e-06
       1          166         1328          595    6.684308e-06
       1          169         1352          584    6.738413e-06
       1          172         1376          574    6.732369e-06
       1          175         1400          564    6.797450e-06
       1          178         1424          555    6.793141e-06
       1          181         1448          546    6.883370e-06
       1          184         1472          537    6.911829e-06
       1          187         1496          529    6.895561e-06
       1          191         1528          518    6.907338e-06
       1          195         1560          507    6.932706e-06
       1          199         1592          497    7.065543e-06
       1          203         1624          487    7.032489e-06
       1          207         1656          478    7.040040e-06
       1          211         1688          469    7.124211e-06
       1          215         1720          460    7.137511e-06
       1          219         1752          452    7.196721e-06
       1          223         1784          444    7.207813e-06
       1          227         1816          436    7.257732e-06
       1          231         1848          429    7.301634e-06
       1          235         1880          421    7.373893e-06
       1          239         1912          414    7.382725e-06
       1          243         1944          408    7.496598e-06
       1          247         1976          401    7.505586e-06
       1          251         2008          395    7.692694e-06
       1          256         2048          387    7.610227e-06
       1          261         2088          380    7.643137e-06
       1          266         2128          373    7.746282e-06
       1          271         2168          366    7.715328e-06
       1          276         2208          359    7.822175e-06
       1          281         2248          353    7.889595e-06
       1          286         2288          347    7.920974e-06
       1          291         2328          341    8.068132e-06
       1          296         2368          335    8.076681e-06
       1          301         2408          330    8.091609e-06
       1          306         2448          324    8.182608e-06
       1          311         2488          319    8.199708e-06
       1          316         2528          314    8.223806e-06
       1          322         2576          308    8.273247e-06
       1          328         2624          303    8.294007e-06
       1          334         2672          297    8.331286e-06
       1          340         2720          292    8.410226e-06
       1          346         2768          287    8.458617e-06
       1          352         2816          282    8.507057e-06
       1          358         2864          277    8.551090e-06
       1          364         2912          273    8.628088e-06
       1          370         2960          268    8.663410e-06
       1          376         3008          264    8.732473e-06
       1          383         3064          259    8.786942e-06
       1          390         3120          255    8.840027e-06
       1          397         3176          250    8.926496e-06
       1          404         3232          246    8.983183e-06
       1          411         3288          242    9.118872e-06
       1          418         3344          238    9.084429e-06
       1          425         3400          234    9.252389e-06
       1          432         3456          230    9.282009e-06
       1          439         3512          226    9.360332e-06
       1          447         3576          222    9.394910e-06
       1          455         3640          218    9.538518e-06
       1          463         3704          215    9.563177e-06
       1          471         3768          211    9.862090e-06
       1          479         3832          207    9.748121e-06
       1          487         3896          204    9.881113e-06
       1          495         3960          201    9.914249e-06
       1          503         4024          198    9.938318e-06
       1          512         4096          194    1.014019e-05
       1          521         4168          191    1.027176e-05
       1          530         4240          187    1.021834e-05
       1          539         4312          184    1.039278e-05
       1          548         4384          181    1.041138e-05
       1          557         4456          178    1.054498e-05
       1          566         4528          176    1.062382e-05
       1          576         4608          173    1.059088e-05
       1          586         4688          170    1.081573e-05
       1          596         4768          167    1.079999e-05
       1          606         4848          164    1.088520e-05
       1          616         4928          161    1.109289e-05
       1          626         5008          159    1.105423e-05
       1          637         5096          156    1.121061e-05
       1          648         5184          153    1.139244e-05
       1          659         5272          151    1.136844e-05
       1          670         5360          148    1.141684e-05
       1          681         5448          146    1.146221e-05
       1          692         5536          144    1.155329e-05
       1          704         5632          141    1.170432e-05
       1          716         5728          139    1.179186e-05
       1          728         5824          136    1.189387e-05
       1          740         5920          134    1.202384e-05
       1          752         6016          132    1.207480e-05
       1          765         6120          130    1.223959e-05
       1          778         6224          128    1.230741e-05
       1          791         6328          126    1.242125e-05
       1          804         6432          124    1.273214e-05
       1          817         6536          122    1.263314e-05
       1          831         6648          120    1.280496e-05
       1          845         6760          118    1.292944e-05
       1          859         6872          116    1.297177e-05
       1          873         6984          114    1.316858e-05
