       p         nwds        bytes        nloop         RTT (s)
      31          181         1448          546    6.835258e-06
      31          184         1472          537    6.806603e-06
      31          187         1496          529    6.855030e-06
      31          191         1528          518    6.846701e-06
      31          195         1560          507    6.923594e-06
      31          199         1592          497    6.973801e-06
      31          203         1624          487    7.024610e-06
      31          207         1656          478    7.055090e-06
      31          211         1688          469    7.081633e-06
      31          215         1720          460    7.118715e-06
      31          219         1752          452    7.201951e-06
      31          223         1784          444    7.166135e-06
      31          227         1816          436    7.226780e-06
      31          231         1848          429    7.264175e-06
      31          235         1880          421    7.357660e-06
      31          239         1912          414    7.362300e-06
      31          243         1944          408    7.446184e-06
      31          247         1976          401    7.428681e-06
      31          251         2008          395    7.501954e-06
      31          256         2048          387    7.657760e-06
      31          261         2088          380    7.788329e-06
      31          266         2128          373    7.627641e-06
      31          271         2168          366    7.653762e-06
      31          276         2208          359    7.714978e-06
      31          281         2248          353    7.874578e-06
      31          286         2288          347    7.918493e-06
      31          291         2328          341    7.934243e-06
      31          296         2368          335    7.987940e-06
      31          301         2408          330    8.100652e-06
      31          306         2448          324    8.063491e-06
      31          311         2488          319    8.081304e-06
      31          316         2528          314    8.141449e-06
      31          322         2576          308    8.144825e-06
      31          328         2624          303    8.191337e-06
      31          334         2672          297    8.218983e-06
      31          340         2720          292    8.258469e-06
      31          346         2768          287    8.421474e-06
      31          352         2816          282    8.406404e-06
      31          358         2864          277    8.497271e-06
      31          364         2912          273    8.574945e-06
      31          370         2960          268    8.597164e-06
      31          376         3008          264    8.618773e-06
      31          383         3064          259    8.703035e-06
      31          390         3120          255    8.776612e-06
      31          397         3176          250    8.888384e-06
      31          404         3232          246    8.905516e-06
      31          411         3288          242    8.954223e-06
      31          418         3344          238    9.043252e-06
      31          425         3400          234    9.096026e-06
      31          432         3456          230    9.128239e-06
      31          439         3512          226    9.294677e-06
      31          447         3576          222    9.296563e-06
      31          455         3640          218    9.601069e-06
      31          463         3704          215    9.585312e-06
      31          471         3768          211    9.593142e-06
      31          479         3832          207    9.650304e-06
      31          487         3896          204    9.696157e-06
      31          495         3960          201    9.790881e-06
      31          503         4024          198    9.889434e-06
      31          512         4096          194    9.980402e-06
      31          521         4168          191    1.050696e-05
      31          530         4240          187    1.023977e-05
      31          539         4312          184    1.025628e-05
      31          548         4384          181    1.028385e-05
      31          557         4456          178    1.040252e-05
      31          566         4528          176    1.042640e-05
      31          576         4608          173    1.045768e-05
      31          586         4688          170    1.056590e-05
      31          596         4768          167    1.068156e-05
      31          606         4848          164    1.076162e-05
      31          616         4928          161    1.074969e-05
      31          626         5008          159    1.092322e-05
      31          637         5096          156    1.097966e-05
      31          648         5184          153    1.104964e-05
      31          659         5272          151    1.119022e-05
      31          670         5360          148    1.124443e-05
      31          681         5448          146    1.130664e-05
      31          692         5536          144    1.136572e-05
      31          704         5632          141    1.154906e-05
      31          716         5728          139    1.160957e-05
      31          728         5824          136    1.169747e-05
      31          740         5920          134    1.178317e-05
      31          752         6016          132    1.187336e-05
      31          765         6120          130    1.206042e-05
      31          778         6224          128    1.213230e-05
      31          791         6328          126    1.268477e-05
      31          804         6432          124    1.239811e-05
      31          817         6536          122    1.239030e-05
      31          831         6648          120    1.258488e-05
      31          845         6760          118    1.264119e-05
      31          859         6872          116    1.281457e-05
      31          873         6984          114    1.291653e-05
      31          887         7096          112    1.298643e-05
      31          902         7216          110    1.321498e-05
      31          917         7336          108    1.333354e-05
      31          932         7456          107    1.337772e-05
      31          947         7576          105    1.364857e-05
      31          963         7704          103    1.366059e-05
      31          979         7832          101    1.379838e-05
      31          995         7960          100    1.396160e-05
      31         1011         8088           98    1.399627e-05
      31         1028         8224           97    1.788978e-05
      31         1045         8360           95    1.824532e-05
      31         1062         8496           93    1.814676e-05
      31         1080         8640           92    1.837549e-05
      31         1098         8784           90    1.837762e-05
      31         1116         8928           89    1.865954e-05
      31         1134         9072           88    1.838748e-05
      31         1153         9224           86    1.875370e-05
      31         1172         9376           85    1.905767e-05
      31         1191         9528           83    1.884018e-05
      31         1211         9688           82    1.914033e-05
      31         1231         9848           81    1.902721e-05
      31         1251        10008           79    1.945120e-05
      31         1272        10176           78    1.948735e-05
      31         1293        10344           77    1.956062e-05
      31         1314        10512           75    1.958008e-05
      31         1336        10688           74    2.026128e-05
      31         1358        10864           73    2.001525e-05
      31         1380        11040           72    1.995954e-05
      31         1403        11224           71    1.998215e-05
      31         1426        11408           70    2.019217e-05
      31         1449        11592           68    2.028085e-05
      31         1473        11784           67    2.057772e-05
      31         1497        11976           66    2.082317e-05
      31         1521        12168           65    2.088672e-05
      31         1546        12368           64    2.103650e-05
      31         1571        12568           63    2.106778e-05
      31         1597        12776           62    2.117489e-05
      31         1623        12984           61    2.151198e-05
      31         1649        13192           60    2.152572e-05
      31         1676        13408           59    2.164178e-05
      31         1703        13624           58    2.191041e-05
      31         1731        13848           57    2.193605e-05
      31         1759        14072           56    2.220504e-05
      31         1788        14304           55    2.229691e-05
      31         1817        14536           54    2.245565e-05
      31         1847        14776           54    2.260963e-05
      31         1877        15016           53    2.281411e-05
      31         1908        15264           52    2.310931e-05
      31         1939        15512           51    2.327051e-05
      31         1971        15768           50    2.332012e-05
      31         2003        16024           49    2.362573e-05
      31         2036        16288           49    2.382039e-05
      31         2069        16552           48    2.401085e-05
      31         2103        16824           47    2.417043e-05
      31         2137        17096           46    2.445063e-05
      31         2172        17376           45    2.492696e-05
      31         2207        17656           45    2.502469e-05
      31         2243        17944           44    2.535959e-05
      31         2279        18232           43    2.657774e-05
      31         2316        18528           43    2.564319e-05
      31         2354        18832           42    2.580145e-05
      31         2392        19136           41    2.589317e-05
      31         2431        19448           41    2.634010e-05
      31         2470        19760           40    2.641325e-05
      31         2510        20080           39    2.665690e-05
      31         2551        20408           39    2.701808e-05
      31         2592        20736           38    2.717013e-05
      31         2634        21072           37    2.744738e-05
      31         2677        21416           37    2.801927e-05
      31         2720        21760           36    2.810711e-05
      31         2764        22112           36    2.818447e-05
      31         2809        22472           35    2.855577e-05
      31         2854        22832           35    2.873671e-05
      31         2900        23200           34    2.906888e-05
      31         2947        23576           33    2.948252e-05
      31         2995        23960           33    2.946309e-05
      31         3043        24344           32    2.989475e-05
      31         3092        24736           32    3.006444e-05
      31         3142        25136           31    3.060248e-05
      31         3193        25544           31    3.069268e-05
      31         3245        25960           30    3.256300e-05
      31         3297        26376           30    3.170807e-05
      31         3350        26800           29    3.212810e-05
      31         3404        27232           29    3.181717e-05
      31         3459        27672           28    3.217096e-05
      31         3515        28120           28    3.240607e-05
      31         3572        28576           27    3.268785e-05
      31         3630        29040           27    3.298474e-05
      31         3689        29512           27    3.290826e-05
      31         3749        29992           26    3.374973e-05
      31         3810        30480           26    3.541631e-05
      31         3871        30968           25    3.467492e-05
      31         3933        31464           25    3.412188e-05
      31         3996        31968           25    3.438440e-05
      31         4060        32480           24    3.514913e-05
      31         4125        33000           24    3.516163e-05
      31         4192        33536           23    3.536752e-05
      31         4260        34080           23    3.610235e-05
      31         4329        34632           23    3.610017e-05
      31         4399        35192           22    3.695191e-05
      31         4470        35760           22    3.700695e-05
      31         4542        36336           22    3.739545e-05
      31         4615        36920           21    3.839614e-05
      31         4689        37512           21    3.852686e-05
      31         4765        38120           20    3.878910e-05
      31         4842        38736           20    3.927645e-05
      31         4920        39360           20    4.004545e-05
      31         4999        39992           20    4.028685e-05
      31         5080        40640           20    4.062705e-05
      31         5162        41296           20    4.097920e-05
      31         5245        41960           20    4.197010e-05
      31         5329        42632           20    4.203720e-05
      31         5415        43320           20    4.262830e-05
      31         5502        44016           20    4.286975e-05
      31         5591        44728           20    4.306915e-05
      31         5681        45448           20    4.390220e-05
      31         5772        46176           20    4.435955e-05
      31         5865        46920           20    4.545110e-05
      31         5959        47672           20    4.527780e-05
      31         6055        48440           20    4.576420e-05
      31         6152        49216           20    4.658530e-05
      31         6251        50008           20    4.688580e-05
      31         6352        50816           20    4.772790e-05
      31         6454        51632           20    5.046705e-05
      31         6558        52464           20    4.840070e-05
      31         6663        53304           20    4.909100e-05
      31         6770        54160           20    4.936445e-05
      31         6879        55032           20    5.028470e-05
      31         6990        55920           20    5.053165e-05
      31         7102        56816           20    5.142940e-05
      31         7216        57728           20    5.218130e-05
      31         7332        58656           20    5.235215e-05
      31         7450        59600           20    5.312505e-05
      31         7570        60560           20    5.374825e-05
      31         7692        61536           20    5.454575e-05
      31         7816        62528           20    5.482575e-05
      31         7942        63536           20    5.573100e-05
      31         8070        64560           20    5.641980e-05
      31         8200        65600           20    5.698535e-05
      31         8332        66656           20    5.757245e-05
      31         8466        67728           20    5.820965e-05
      31         8602        68816           20    5.939190e-05
      31         8740        69920           20    6.044185e-05
      31         8880        71040           20    6.022900e-05
      31         9023        72184           20    6.167170e-05
      31         9168        73344           20    6.201280e-05
      31         9315        74520           20    6.259995e-05
      31         9465        75720           20    6.334835e-05
      31         9617        76936           20    6.453060e-05
      31         9771        78168           20    6.496890e-05
      31         9928        79424           20    6.609250e-05
      31        10087        80696           20    6.656740e-05
      31        10249        81992           20    6.725470e-05
      31        10414        83312           20    6.810330e-05
      31        10581        84648           20    6.884620e-05
      31        10751        86008           20    7.212935e-05
      31        10924        87392           20    7.116660e-05
      31        11099        88792           20    7.163695e-05
      31        11277        90216           20    7.289830e-05
      31        11458        91664           20    7.334365e-05
      31        11642        93136           20    7.402645e-05
      31        11829        94632           20    7.524175e-05
      31        12019        96152           20    7.667445e-05
      31        12212        97696           20    7.703460e-05
      31        12408        99264           20    7.827795e-05
      31        12607       100856           20    7.958490e-05
      31        12809       102472           20    8.003325e-05
      31        13014       104112           20    8.093745e-05
      31        13223       105784           20    8.291470e-05
      31        13435       107480           20    8.391410e-05
      31        13650       109200           20    8.522555e-05
      31        13869       110952           20    8.573100e-05
      31        14091       112728           20    8.733650e-05
      31        14317       114536           20    8.845965e-05
      31        14547       116376           20    8.978715e-05
      31        14780       118240           20    9.069885e-05
      31        15017       120136           20    9.153090e-05
      31        15258       122064           20    9.321360e-05
      31        15503       124024           20    9.420695e-05
      31        15752       126016           20    9.491930e-05
      31        16005       128040           20    9.637655e-05
      31        16262       130096           20    9.740300e-05
      31        16523       132184           20    9.905105e-05
      31        16788       134304           20    1.004012e-04
      31        17057       136456           20    1.016565e-04
      31        17330       138640           20    1.030978e-04
      31        17608       140864           20    1.049011e-04
      31        17890       143120           20    1.069360e-04
      31        18177       145416           20    1.112876e-04
      31        18468       147744           20    1.104531e-04
      31        18764       150112           20    1.125330e-04
      31        19065       152520           20    1.137583e-04
      31        19371       154968           20    1.148674e-04
      31        19681       157448           20    1.162706e-04
      31        19996       159968           20    1.177523e-04
      31        20316       162528           20    1.192687e-04
      31        20642       165136           20    4.252160e-05
      31        20973       167784           20    4.300950e-05
      31        21309       170472           20    4.280410e-05
      31        21650       173200           20    4.352350e-05
      31        21997       175976           20    4.355105e-05
      31        22349       178792           20    4.435150e-05
      31        22707       181656           20    4.445625e-05
      31        23071       184568           20    4.487955e-05
      31        23441       187528           20    4.505935e-05
      31        23817       190536           20    4.542055e-05
      31        24199       193592           20    4.608930e-05
      31        24587       196696           20    4.727705e-05
      31        24981       199848           20    4.695645e-05
      31        25381       203048           20    4.755755e-05
      31        25788       206304           20    4.753555e-05
      31        26201       209608           20    4.805805e-05
      31        26621       212968           20    4.830600e-05
      31        27047       216376           20    4.915560e-05
      31        27480       219840           20    4.995660e-05
      31        27920       223360           20    5.051965e-05
      31        28367       226936           20    5.096250e-05
      31        28821       230568           20    5.149850e-05
      31        29283       234264           20    5.293670e-05
      31        29752       238016           20    5.366410e-05
      31        30229       241832           20    5.659965e-05
      31        30713       245704           20    5.593785e-05
      31        31205       249640           20    5.637720e-05
      31        31705       253640           20    5.670530e-05
      31        32213       257704           20    5.725085e-05
      31        32729       261832           20    5.770270e-05
      31        33253       266024           20    5.819610e-05
      31        33786       270288           20    5.852375e-05
      31        34327       274616           20    5.917450e-05
      31        34877       279016           20    5.969395e-05
      31        35436       283488           20    6.026800e-05
      31        36003       288024           20    6.100790e-05
      31        36580       292640           20    6.137060e-05
      31        37166       297328           20    6.231185e-05
      31        37761       302088           20    6.303175e-05
      31        38366       306928           20    6.405920e-05
      31        38980       311840           20    6.579145e-05
      31        39604       316832           20    6.606345e-05
      31        40238       321904           20    6.697570e-05
      31        40882       327056           20    6.841590e-05
      31        41537       332296           20    6.961865e-05
      31        42202       337616           20    6.991470e-05
      31        42878       343024           20    7.014215e-05
      31        43565       348520           20    7.101380e-05
      31        44263       354104           20    7.151570e-05
      31        44972       359776           20    7.286980e-05
      31        45692       365536           20    7.402895e-05
      31        46424       371392           20    7.414470e-05
      31        47167       377336           20    7.520470e-05
      31        47922       383376           20    7.573865e-05
      31        48689       389512           20    7.721745e-05
      31        49469       395752           20    7.918065e-05
      31        50261       402088           20    8.069755e-05
      31        51066       408528           20    8.415405e-05
      31        51884       415072           20    8.234310e-05
      31        52715       421720           20    8.366710e-05
      31        53559       428472           20    8.485185e-05
      31        54416       435328           20    8.612775e-05
      31        55287       442296           20    8.659215e-05
      31        56172       449376           20    8.719275e-05
      31        57071       456568           20    8.809950e-05
      31        57985       463880           20    8.944950e-05
      31        58913       471304           20    8.995445e-05
      31        59856       478848           20    9.205695e-05
      31        60814       486512           20    9.347860e-05
      31        61788       494304           20    9.569480e-05
      31        62777       502216           20    9.688805e-05
      31        63782       510256           20    9.730630e-05
      31        64803       518424           20    9.826410e-05
      31        65840       526720           20    9.970230e-05
      31        66894       535152           20    1.010759e-04
      31        67965       543720           20    1.027876e-04
      31        69053       552424           20    1.044733e-04
      31        70158       561264           20    1.082003e-04
      31        71281       570248           20    1.081468e-04
      31        72422       579376           20    1.090128e-04
      31        73581       588648           20    1.095789e-04
      31        74759       598072           20    1.113167e-04
      31        75956       607648           20    1.128946e-04
      31        77172       617376           20    1.138645e-04
      31        78407       627256           20    1.164854e-04
      31        79662       637296           20    1.190458e-04
      31        80937       647496           20    1.205045e-04
      31        82233       657864           20    1.219272e-04
      31        83549       668392           20    1.227898e-04
      31        84886       679088           20    1.259959e-04
      31        86245       689960           20    1.260916e-04
      31        87625       701000           20    1.334103e-04
      31        89028       712224           20    1.297961e-04
      31        90453       723624           20    1.322166e-04
      31        91901       735208           20    1.332485e-04
      31        93372       746976           20    1.356029e-04
      31        94866       758928           20    1.372300e-04
      31        96384       771072           20    1.388766e-04
      31        97927       783416           20    1.415918e-04
      31        99494       795952           20    1.441836e-04
      31       101086       808688           20    1.473506e-04
      32            1            8         1000    2.431791e-06
      32            2           16         1000    2.331893e-06
      32            3           24         1000    2.939607e-06
      32            4           32         1000    2.930360e-06
      32            5           40         1000    2.963022e-06
      32            6           48         1000    2.964514e-06
      32            7           56         1000    3.562251e-06
      32            8           64         1000    3.531653e-06
      32            9           72         1000    3.553885e-06
      32           10           80         1000    3.570336e-06
      32           11           88         1000    3.595313e-06
      32           12           96         1000    3.592788e-06
      32           13          104         1000    3.633445e-06
      32           14          112         1000    3.655236e-06
      32           15          120         1000    3.613537e-06
      32           16          128         1000    3.586516e-06
      32           17          136         1000    3.611713e-06
      32           18          144         1000    3.624227e-06
      32           19          152         1000    3.652660e-06
      32           20          160         1000    3.638854e-06
      32           21          168         1000    3.716471e-06
      32           22          176         1000    3.785881e-06
      32           23          184         1000    5.143719e-06
      32           24          192         1000    5.128360e-06
      32           25          200         1000    5.139482e-06
      32           26          208         1000    5.172173e-06
      32           27          216         1000    5.167104e-06
      32           28          224         1000    5.534095e-06
      32           29          232         1000    5.352423e-06
      32           30          240         1000    5.376778e-06
      32           31          248         1000    5.366509e-06
      32           32          256         1000    5.364075e-06
      32           33          264         1000    5.384603e-06
      32           34          272         1000    5.400934e-06
      32           35          280         1000    5.406745e-06
      32           36          288         1000    5.404291e-06
      32           37          296         1000    5.467560e-06
      32           38          304         1000    5.476867e-06
      32           39          312         1000    5.468631e-06
      32           40          320         1000    5.467259e-06
      32           41          328         1000    5.516633e-06
      32           42          336         1000    5.516382e-06
      32           43          344         1000    5.518495e-06
      32           44          352         1000    5.498537e-06
      32           45          360         1000    5.570413e-06
      32           46          368         1000    5.585973e-06
      32           47          376         1000    5.598967e-06
      32           48          384         1000    5.582326e-06
      32           49          392         1000    5.556838e-06
      32           50          400         1000    5.577287e-06
      32           51          408         1000    5.596683e-06
      32           52          416         1000    5.583868e-06
      32           53          424         1000    5.648580e-06
      32           54          432         1000    5.721208e-06
      32           55          440         1000    5.697212e-06
      32           56          448         1000    5.678026e-06
      32           57          456         1000    5.650815e-06
      32           58          464         1000    5.677015e-06
      32           59          472         1000    5.679880e-06
      32           60          480         1000    5.668919e-06
      32           61          488         1000    5.734613e-06
      32           62          496         1000    5.732589e-06
      32           64          512         1000    5.782082e-06
      32           66          528         1000    5.733260e-06
      32           68          544         1000    5.737568e-06
      32           70          560         1000    5.823881e-06
      32           72          576         1000    5.815064e-06
      32           74          592         1000    5.949277e-06
      32           76          608         1000    5.911386e-06
      32           78          624         1000    5.747657e-06
      32           80          640         1000    5.752166e-06
      32           82          656         1000    5.734803e-06
      32           84          672         1000    5.755092e-06
      32           86          688         1000    5.842065e-06
      32           88          704         1000    5.853176e-06
      32           90          720         1000    5.871190e-06
      32           92          736         1000    5.866431e-06
      32           94          752         1000    5.918579e-06
      32           96          768         1000    5.913099e-06
      32           98          784         1000    5.925091e-06
      32          100          800          980    5.936172e-06
      32          102          816          961    6.017402e-06
      32          104          832          943    6.028685e-06
      32          106          848          925    6.048302e-06
      32          108          864          909    6.055985e-06
      32          110          880          892    6.506898e-06
      32          112          896          877    6.136920e-06
      32          114          912          862    6.105445e-06
      32          116          928          847    6.110767e-06
      32          118          944          833    6.185878e-06
      32          120          960          819    6.196018e-06
      32          122          976          806    6.223821e-06
      32          124          992          793    6.221252e-06
      32          127         1016          775    6.253845e-06
      32          130         1040          757    6.270016e-06
      32          133         1064          740    6.346577e-06
      32          136         1088          724    6.346167e-06
      32          139         1112          709    6.384171e-06
      32          142         1136          694    6.388562e-06
      32          145         1160          680    6.436904e-06
      32          148         1184          666    6.436631e-06
      32          151         1208          653    6.510104e-06
      32          154         1232          641    6.538056e-06
      32          157         1256          628    6.545675e-06
      32          160         1280          617    6.562394e-06
      32          163         1304          606    6.617861e-06
      32          166         1328          595    6.655950e-06
      32          169         1352          584    6.686361e-06
      32          172         1376          574    6.687632e-06
      32          175         1400          564    6.715879e-06
      32          178         1424          555    6.748840e-06
      32          181         1448          546    6.797476e-06
      32          184         1472          537    6.827516e-06
      32          187         1496          529    6.806072e-06
      32          191         1528          518    6.865423e-06
      32          195         1560          507    6.883420e-06
      32          199         1592          497    6.950195e-06
      32          203         1624          487    6.957419e-06
      32          207         1656          478    7.095289e-06
      32          211         1688          469    7.056748e-06
      32          215         1720          460    7.092187e-06
      32          219         1752          452    7.085560e-06
      32          223         1784          444    7.157063e-06
      32          227         1816          436    7.168688e-06
      32          231         1848          429    7.228534e-06
      32          235         1880          421    7.255401e-06
      32          239         1912          414    7.320408e-06
      32          243         1944          408    7.360434e-06
      32          247         1976          401    7.384835e-06
      32          251         2008          395    7.464668e-06
      32          256         2048          387    7.490855e-06
      32          261         2088          380    7.501711e-06
      32          266         2128          373    7.642118e-06
      32          271         2168          366    7.620175e-06
      32          276         2208          359    7.710265e-06
      32          281         2248          353    7.790966e-06
      32          286         2288          347    7.816366e-06
      32          291         2328          341    7.949724e-06
      32          296         2368          335    7.964078e-06
      32          301         2408          330    8.003712e-06
      32          306         2448          324    8.080932e-06
      32          311         2488          319    8.097887e-06
      32          316         2528          314    8.108268e-06
      32          322         2576          308    8.155364e-06
      32          328         2624          303    8.164488e-06
      32          334         2672          297    8.205727e-06
      32          340         2720          292    8.295421e-06
      32          346         2768          287    8.368620e-06
      32          352         2816          282    8.331865e-06
      32          358         2864          277    8.428152e-06
      32          364         2912          273    8.546982e-06
      32          370         2960          268    8.789243e-06
      32          376         3008          264    8.597788e-06
      32          383         3064          259    8.652552e-06
      32          390         3120          255    8.733353e-06
      32          397         3176          250    8.786072e-06
      32          404         3232          246    8.859248e-06
      32          411         3288          242    8.955426e-06
      32          418         3344          238    8.993328e-06
      32          425         3400          234    9.090671e-06
      32          432         3456          230    9.121487e-06
      32          439         3512          226    9.214571e-06
      32          447         3576          222    9.270977e-06
      32          455         3640          218    9.377940e-06
      32          463         3704          215    9.430553e-06
      32          471         3768          211    9.801877e-06
      32          479         3832          207    9.607227e-06
      32          487         3896          204    9.721255e-06
      32          495         3960          201    9.957164e-06
      32          503         4024          198    9.946970e-06
      32          512         4096          194    1.000064e-05
      32          521         4168          191    1.007269e-05
      32          530         4240          187    1.011922e-05
      32          539         4312          184    1.017030e-05
      32          548         4384          181    1.025385e-05
      32          557         4456          178    1.033284e-05
      32          566         4528          176    1.038519e-05
      32          576         4608          173    1.046735e-05
      32          586         4688          170    1.054121e-05
      32          596         4768          167    1.062619e-05
      32          606         4848          164    1.074909e-05
      32          616         4928          161    1.078747e-05
      32          626         5008          159    1.089083e-05
      32          637         5096          156    1.124439e-05
      32          648         5184          153    1.115644e-05
      32          659         5272          151    1.113607e-05
      32          670         5360          148    1.129398e-05
      32          681         5448          146    1.124557e-05
      32          692         5536          144    1.133677e-05
      32          704         5632          141    1.147900e-05
      32          716         5728          139    1.160171e-05
      32          728         5824          136    1.169740e-05
      32          740         5920          134    1.174975e-05
      32          752         6016          132    1.186689e-05
      32          765         6120          130    1.199860e-05
      32          778         6224          128    1.208292e-05
      32          791         6328          126    1.223058e-05
      32          804         6432          124    1.228063e-05
      32          817         6536          122    1.238719e-05
      32          831         6648          120    1.259565e-05
      32          845         6760          118    1.259720e-05
      32          859         6872          116    1.266982e-05
      32          873         6984          114    1.289939e-05
      32          887         7096          112    1.302937e-05
      32          902         7216          110    1.309558e-05
      32          917         7336          108    1.325970e-05
      32          932         7456          107    1.343363e-05
      32          947         7576          105    1.351192e-05
      32          963         7704          103    1.360262e-05
      32          979         7832          101    1.374332e-05
      32          995         7960          100    1.381944e-05
      32         1011         8088           98    1.391723e-05
      32         1028         8224           97    1.811308e-05
      32         1045         8360           95    1.817054e-05
      32         1062         8496           93    1.828746e-05
      32         1080         8640           92    1.834347e-05
      32         1098         8784           90    1.917390e-05
      32         1116         8928           89    1.853616e-05
      32         1134         9072           88    1.871788e-05
      32         1153         9224           86    1.880706e-05
      32         1172         9376           85    1.880224e-05
      32         1191         9528           83    1.899023e-05
      32         1211         9688           82    1.917698e-05
      32         1231         9848           81    1.917254e-05
      32         1251        10008           79    1.949420e-05
      32         1272        10176           78    1.951253e-05
      32         1293        10344           77    1.963062e-05
      32         1314        10512           75    1.960280e-05
      32         1336        10688           74    1.995611e-05
      32         1358        10864           73    1.985604e-05
      32         1380        11040           72    1.994438e-05
      32         1403        11224           71    2.001941e-05
      32         1426        11408           70    2.009743e-05
      32         1449        11592           68    2.029396e-05
      32         1473        11784           67    2.066699e-05
      32         1497        11976           66    2.074180e-05
      32         1521        12168           65    2.076249e-05
      32         1546        12368           64    2.099925e-05
      32         1571        12568           63    2.121521e-05
      32         1597        12776           62    2.121690e-05
      32         1623        12984           61    2.139620e-05
      32         1649        13192           60    2.157480e-05
      32         1676        13408           59    2.174946e-05
      32         1703        13624           58    2.207831e-05
      32         1731        13848           57    2.211042e-05
      32         1759        14072           56    2.233959e-05
      32         1788        14304           55    2.249584e-05
      32         1817        14536           54    2.268515e-05
      32         1847        14776           54    2.345326e-05
      32         1877        15016           53    2.330181e-05
      32         1908        15264           52    2.304494e-05
      32         1939        15512           51    2.340961e-05
      32         1971        15768           50    2.395654e-05
      32         2003        16024           49    2.370384e-05
      32         2036        16288           49    2.380851e-05
      32         2069        16552           48    2.426279e-05
      32         2103        16824           47    2.449251e-05
      32         2137        17096           46    2.472700e-05
      32         2172        17376           45    2.498440e-05
      32         2207        17656           45    2.826369e-05
      32         2243        17944           44    2.535070e-05
      32         2279        18232           43    2.538456e-05
      32         2316        18528           43    2.564740e-05
      32         2354        18832           42    2.601019e-05
      32         2392        19136           41    2.619839e-05
      32         2431        19448           41    2.637161e-05
      32         2470        19760           40    2.624617e-05
      32         2510        20080           39    2.660113e-05
      32         2551        20408           39    2.682233e-05
      32         2592        20736           38    2.714218e-05
      32         2634        21072           37    2.748881e-05
      32         2677        21416           37    2.732797e-05
      32         2720        21760           36    2.793594e-05
      32         2764        22112           36    2.815581e-05
      32         2809        22472           35    2.824434e-05
      32         2854        22832           35    2.852546e-05
      32         2900        23200           34    2.919735e-05
      32         2947        23576           33    2.915494e-05
      32         2995        23960           33    2.968594e-05
      32         3043        24344           32    2.975919e-05
      32         3092        24736           32    3.004784e-05
      32         3142        25136           31    3.234061e-05
      32         3193        25544           31    3.086106e-05
      32         3245        25960           30    3.101277e-05
      32         3297        26376           30    3.130263e-05
      32         3350        26800           29    3.144890e-05
      32         3404        27232           29    3.200614e-05
      32         3459        27672           28    3.219850e-05
      32         3515        28120           28    3.218311e-05
      32         3572        28576           27    3.285489e-05
      32         3630        29040           27    3.287081e-05
      32         3689        29512           27    3.337881e-05
      32         3749        29992           26    3.378904e-05
      32         3810        30480           26    3.403796e-05
      32         3871        30968           25    3.392708e-05
      32         3933        31464           25    3.430140e-05
      32         3996        31968           25    3.447252e-05
      32         4060        32480           24    3.438521e-05
      32         4125        33000           24    3.538917e-05
      32         4192        33536           23    3.567330e-05
      32         4260        34080           23    3.589674e-05
      32         4329        34632           23    3.624826e-05
      32         4399        35192           22    3.678655e-05
      32         4470        35760           22    3.729845e-05
      32         4542        36336           22    3.754482e-05
      32         4615        36920           21    3.859748e-05
      32         4689        37512           21    3.846676e-05
      32         4765        38120           20    3.908010e-05
      32         4842        38736           20    3.962915e-05
      32         4920        39360           20    4.026785e-05
      32         4999        39992           20    4.033945e-05
      32         5080        40640           20    4.080940e-05
      32         5162        41296           20    4.133535e-05
      32         5245        41960           20    4.346590e-05
      32         5329        42632           20    4.310820e-05
